Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
18.0,48.0,44.8,sandy,coffee,100.0,60.0,40.0,Urea
24.4,89.3,47.6,black,groundnut,95.7,120.4,40.0,No Fertilizer Needed
12.7,25.2,59.9,clay,tea,120.0,164.3,61.3,Urea
29.8,89.1,42.0,loamy,soybean,56.7,50.3,40.0,No Fertilizer Needed
17.0,53.3,30.4,clay,onion,90.0,80.5,40.0,Urea
26.7,26.6,26.6,loamy,groundnut,116.7,47.4,40.0,No Fertilizer Needed
24.9,38.4,40.8,loamy,groundnut,80.6,100.5,40.0,No Fertilizer Needed
10.8,59.7,30.1,loamy,banana,100.0,200.0,40.0,10-26-26
13.8,38.1,36.9,red,maize,82.3,68.4,40.0,DAP
23.9,58.6,14.8,black,rice,120.0,132.8,60.0,Urea
35.2,63.6,56.0,sandy,cotton,90.0,45.6,45.0,Urea
26.2,76.3,22.4,alluvial,tea,140.6,97.7,40.0,DAP
37.9,46.7,25.6,loamy,chickpea,122.3,60.5,40.0,No Fertilizer Needed
34.1,23.5,16.2,loamy,groundnut,54.1,48.5,40.0,No Fertilizer Needed
39.8,37.2,56.4,black,pigeon peas,142.4,78.3,40.0,No Fertilizer Needed
22.7,71.0,21.4,clay,pearl millet,143.5,115.0,54.9,No Fertilizer Needed
22.6,37.4,58.8,sandy,watermelon,80.0,60.0,40.0,DAP
28.0,46.5,10.4,loamy,mango,60.0,77.9,33.7,Urea
25.9,60.6,18.9,loamy,sugarcane,150.0,63.1,60.0,Urea
35.8,62.9,31.6,alluvial,groundnut,85.5,81.2,40.0,No Fertilizer Needed
34.6,85.2,25.7,clay,potato,179.8,102.3,60.0,No Fertilizer Needed
27.1,74.8,25.4,clay,sweet potato,106.1,140.4,40.0,No Fertilizer Needed
22.8,37.0,49.1,clay,tea,120.0,95.4,40.0,Urea
15.5,49.3,45.0,alluvial,sugarcane,150.0,72.1,60.0,Urea
16.9,23.8,44.7,loamy,tea,120.0,80.0,40.0,10-26-26
18.8,87.4,49.9,sandy,potato,120.0,100.0,60.0,Urea
22.0,73.5,40.7,loamy,pearl millet,77.1,48.3,30.0,DAP
21.2,88.1,35.2,clay,cotton,192.1,110.7,45.0,No Fertilizer Needed
10.2,83.3,36.8,clay,watermelon,80.0,163.0,47.5,Urea
24.8,59.1,19.8,alluvial,pearl millet,60.0,121.4,35.3,Urea
37.9,82.8,56.5,black,grapes,77.7,160.0,40.0,DAP
29.2,49.7,17.4,sandy,groundnut,26.0,40.0,40.0,DAP
32.1,81.9,27.1,sandy,groundnut,40.4,53.8,40.0,DAP
23.8,44.5,51.0,clay,sweet potato,85.8,159.1,65.3,No Fertilizer Needed
13.8,67.0,44.7,loamy,potato,120.0,100.0,60.0,14-35-14
10.9,86.1,22.7,clay,groundnut,151.1,105.1,40.0,No Fertilizer Needed
35.4,25.4,17.0,sandy,sugarcane,150.0,65.3,60.0,Urea
28.4,71.6,58.9,red,banana,100.0,200.0,40.0,10-26-26
23.2,74.1,48.2,black,maize,80.0,149.6,40.0,DAP
15.1,33.4,51.6,black,potato,120.0,173.7,60.0,DAP
31.4,65.9,13.0,loamy,pearl millet,118.2,64.0,32.2,No Fertilizer Needed
17.6,70.0,19.7,clay,soybean,115.2,162.6,65.7,No Fertilizer Needed
26.4,78.1,23.3,alluvial,mango,132.6,62.7,30.0,No Fertilizer Needed
11.1,84.5,45.0,clay,banana,148.6,200.0,40.0,10-26-26
24.2,40.1,55.3,black,watermelon,137.5,86.3,40.0,No Fertilizer Needed
37.5,86.9,23.1,loamy,groundnut,80.5,50.8,40.0,No Fertilizer Needed
30.7,53.3,41.0,loamy,sweet potato,82.5,80.0,40.0,10-26-26
29.5,83.7,46.3,alluvial,beans,76.7,53.1,40.0,No Fertilizer Needed
38.8,55.9,22.8,black,sweet potato,105.6,147.0,40.0,No Fertilizer Needed
39.6,56.9,48.8,black,coffee,141.9,143.8,46.2,No Fertilizer Needed
24.4,69.2,51.9,loamy,banana,100.0,200.0,40.0,10-26-26
17.0,76.7,53.1,black,groundnut,152.6,193.1,40.0,No Fertilizer Needed
18.0,83.3,51.6,sandy,groundnut,50.2,40.0,40.0,10-26-26
27.0,27.2,58.8,sandy,soybean,65.3,43.5,40.0,DAP
38.3,59.7,59.2,sandy,watermelon,80.0,60.0,40.0,10-26-26
37.7,31.7,16.1,red,coffee,100.0,60.0,40.0,DAP
11.9,56.5,33.1,clay,rice,120.0,55.9,60.0,DAP
30.1,59.1,50.1,red,beans,64.0,40.0,40.0,10-26-26
15.7,46.9,14.6,loamy,maize,80.0,102.3,40.0,Urea
29.5,64.9,14.3,loamy,banana,100.0,200.0,40.0,10-26-26
29.2,33.6,25.5,red,onion,90.0,87.7,40.0,DAP
10.1,71.3,59.7,clay,cotton,124.7,155.5,54.8,No Fertilizer Needed
34.5,39.5,26.5,loamy,rice,120.0,97.6,60.0,DAP
37.1,23.2,31.6,clay,mango,184.1,82.7,38.5,No Fertilizer Needed
37.1,47.5,28.5,clay,maize,180.1,131.7,52.9,No Fertilizer Needed
10.0,51.3,26.2,loamy,soybean,77.9,103.7,40.0,No Fertilizer Needed
24.1,56.6,10.8,red,groundnut,83.7,60.5,40.0,No Fertilizer Needed
18.8,29.9,36.7,sandy,sweet potato,60.0,80.0,40.0,10-26-26
33.5,57.0,37.0,black,tea,120.0,148.8,40.0,Urea
25.9,67.7,42.0,black,cotton,131.1,67.1,45.0,DAP
15.4,51.7,13.9,black,coffee,100.0,156.6,40.0,DAP
10.7,26.1,31.6,sandy,soybean,52.6,41.5,40.0,DAP
27.3,78.2,19.3,red,beans,32.5,68.8,40.0,No Fertilizer Needed
21.1,29.7,13.6,red,rice,120.0,52.7,60.0,DAP
24.6,40.4,14.5,black,cotton,127.5,115.0,45.0,No Fertilizer Needed
12.9,67.1,51.7,clay,potato,137.4,121.0,60.0,DAP
38.2,50.5,18.9,black,coffee,100.0,108.1,52.9,Urea
23.5,76.8,54.1,clay,coffee,186.3,134.8,40.0,No Fertilizer Needed
13.2,58.7,44.1,sandy,groundnut,37.8,40.0,40.0,10-26-26
13.8,79.1,17.1,red,onion,90.0,87.6,40.0,DAP
38.1,23.5,41.6,clay,coffee,100.0,91.0,52.7,Urea
23.8,34.8,16.8,clay,groundnut,177.4,72.5,42.2,No Fertilizer Needed
28.3,82.1,54.3,red,potato,120.0,100.0,60.0,DAP
15.5,68.2,45.9,red,beans,47.7,59.8,40.0,DAP
37.7,75.6,28.7,red,watermelon,80.0,60.0,40.0,DAP
30.9,86.4,14.6,alluvial,sweet potato,101.5,96.9,48.6,No Fertilizer Needed
39.4,66.0,25.7,clay,chickpea,120.7,57.4,54.6,No Fertilizer Needed
38.4,80.4,32.0,sandy,grapes,60.0,80.0,40.0,10-26-26
34.3,61.6,44.0,clay,chickpea,63.6,154.4,42.8,No Fertilizer Needed
36.3,60.2,25.6,clay,beans,159.0,78.0,52.5,No Fertilizer Needed
33.9,56.5,30.7,sandy,beans,46.0,59.6,40.0,DAP
27.9,39.5,33.6,sandy,grapes,60.0,80.0,40.0,10-26-26
25.4,29.9,33.7,alluvial,tea,124.0,80.0,43.1,10-26-26
17.7,23.2,27.6,clay,maize,138.8,77.5,48.5,No Fertilizer Needed
24.0,40.8,58.5,clay,potato,168.8,101.8,60.0,No Fertilizer Needed
20.1,84.3,31.0,sandy,sorghum,80.0,65.1,40.0,Urea
32.4,51.3,39.4,clay,onion,92.6,80.8,53.3,No Fertilizer Needed
25.1,58.3,58.4,red,banana,100.0,200.0,40.0,10-26-26
22.2,29.7,12.4,loamy,beans,72.1,68.3,40.0,No Fertilizer Needed
11.5,45.2,41.0,alluvial,groundnut,79.9,77.7,40.0,No Fertilizer Needed
15.5,77.7,39.7,red,tomato,100.0,100.0,50.0,DAP
24.8,69.0,46.5,clay,cotton,152.9,152.6,48.0,No Fertilizer Needed
39.9,52.4,35.4,clay,cotton,115.4,129.8,48.0,No Fertilizer Needed
34.2,69.3,32.3,loamy,sugarcane,150.0,60.0,60.0,Urea
22.2,63.5,56.0,clay,beans,105.5,82.7,62.4,No Fertilizer Needed
15.3,20.0,14.1,alluvial,maize,80.0,70.2,40.0,Urea
36.2,24.2,17.9,loamy,coffee,100.0,103.9,40.0,Urea
13.3,35.0,46.0,loamy,maize,80.0,107.5,40.4,Urea
30.6,38.2,41.7,alluvial,beans,105.7,67.4,40.0,No Fertilizer Needed
32.9,69.3,52.2,clay,pearl millet,125.6,157.2,45.8,No Fertilizer Needed
21.0,22.0,21.5,alluvial,coffee,118.7,60.0,40.0,10-26-26
38.7,63.5,58.5,loamy,watermelon,111.6,86.8,40.0,DAP
10.1,44.4,56.9,clay,coffee,181.6,109.5,40.3,No Fertilizer Needed
12.2,41.0,40.7,clay,banana,100.0,200.0,40.0,10-26-26
36.8,87.2,28.0,red,tea,120.0,80.0,40.0,Urea
14.4,45.3,13.5,loamy,coffee,100.0,77.7,42.9,Urea
29.3,47.8,31.4,clay,coffee,186.4,60.0,58.1,No Fertilizer Needed
31.5,53.4,12.2,black,sweet potato,122.0,127.7,40.0,No Fertilizer Needed
30.4,70.2,57.8,alluvial,groundnut,110.1,68.0,40.0,No Fertilizer Needed
38.9,46.2,21.3,alluvial,coffee,100.0,75.9,40.0,Urea
19.8,35.3,41.6,loamy,potato,120.0,100.0,60.0,10-26-26
17.7,82.9,19.2,loamy,watermelon,80.0,60.0,40.0,Urea
15.6,86.3,45.1,alluvial,wheat,100.0,69.7,50.0,Urea
10.5,75.1,38.6,clay,cotton,149.8,146.9,61.2,No Fertilizer Needed
17.3,64.6,58.0,loamy,wheat,100.0,54.0,50.0,DAP
36.6,28.2,29.2,sandy,rice,120.0,48.7,60.0,Urea
36.9,43.4,58.8,loamy,rice,124.1,100.7,60.0,DAP
33.7,58.0,26.2,red,coffee,100.0,60.0,40.0,DAP
19.4,47.7,21.5,black,coffee,137.5,171.6,40.0,No Fertilizer Needed
36.5,29.9,28.5,clay,potato,133.3,104.5,60.0,DAP
30.8,28.8,55.4,clay,chickpea,78.5,147.2,57.1,No Fertilizer Needed
32.6,20.4,19.5,alluvial,soybean,113.8,100.2,40.0,No Fertilizer Needed
29.8,24.7,55.3,alluvial,tea,120.0,93.6,40.0,DAP
10.1,45.6,14.7,alluvial,pearl millet,60.0,81.3,30.0,DAP
20.0,58.5,46.5,loamy,sweet potato,121.3,80.0,40.0,10-26-26
31.1,26.6,37.8,sandy,pearl millet,60.0,65.7,30.0,Urea
24.4,73.6,45.0,sandy,mango,60.0,65.1,30.0,DAP
25.3,60.7,55.0,sandy,tea,120.0,80.0,40.0,Urea
29.7,89.7,16.9,clay,banana,160.5,200.0,42.5,10-26-26
16.4,40.6,16.4,red,potato,120.0,100.0,60.0,10-26-26
17.6,39.4,34.4,clay,sugarcane,150.0,67.3,60.0,Urea
13.3,49.5,57.7,alluvial,sorghum,80.6,59.7,40.0,DAP
13.8,63.9,10.7,alluvial,rice,120.0,46.6,60.0,Urea
35.6,29.1,31.9,sandy,sugarcane,150.0,60.0,60.0,Urea
21.2,33.6,54.9,sandy,cotton,90.0,40.0,45.0,DAP
17.6,33.8,44.1,black,wheat,135.6,170.1,50.0,DAP
23.7,44.9,55.2,black,soybean,59.1,80.8,40.0,No Fertilizer Needed
10.7,31.3,39.9,alluvial,maize,86.0,103.7,45.6,No Fertilizer Needed
19.0,80.6,12.0,black,maize,148.2,192.0,40.0,No Fertilizer Needed
38.3,22.0,22.4,clay,tomato,193.3,100.0,50.0,No Fertilizer Needed
21.8,30.6,14.1,black,tea,140.2,119.7,52.7,No Fertilizer Needed
11.7,48.4,54.2,red,rice,120.0,97.0,60.0,DAP
38.6,81.4,12.0,black,watermelon,80.0,83.7,40.0,DAP
34.1,45.3,13.0,red,coffee,100.0,84.4,40.0,Urea
11.1,87.6,29.6,alluvial,banana,100.0,200.0,40.0,10-26-26
22.5,20.6,42.4,red,soybean,56.9,40.2,40.0,DAP
14.0,81.7,15.9,black,potato,120.0,100.0,60.0,DAP
14.1,78.0,27.2,alluvial,onion,109.3,66.0,40.0,No Fertilizer Needed
30.4,79.5,41.8,clay,sugarcane,191.9,108.0,60.0,DAP
28.5,71.8,56.5,alluvial,tea,120.0,80.0,40.0,Urea
28.0,67.8,23.2,alluvial,maize,80.0,63.5,40.0,DAP
39.0,89.3,57.4,alluvial,sugarcane,150.0,74.9,60.0,DAP
25.9,35.7,23.0,loamy,wheat,100.0,95.7,50.0,Urea
12.4,78.4,52.4,clay,soybean,134.4,94.6,40.0,No Fertilizer Needed
35.9,74.5,29.5,loamy,groundnut,104.1,72.5,40.0,No Fertilizer Needed
27.6,82.6,49.9,black,chickpea,77.2,184.7,46.5,No Fertilizer Needed
38.4,45.2,22.0,loamy,beans,75.4,99.3,40.0,No Fertilizer Needed
37.9,61.6,35.1,black,watermelon,150.0,91.2,40.0,No Fertilizer Needed
12.4,44.0,28.5,sandy,groundnut,45.1,46.8,40.0,DAP
25.2,77.0,19.3,loamy,tea,120.0,94.0,40.0,Urea
21.4,41.1,32.3,red,grapes,60.0,80.0,40.0,10-26-26
17.2,74.4,39.4,sandy,groundnut,26.3,40.0,40.0,DAP
39.9,86.8,42.5,clay,banana,141.8,200.0,40.0,10-26-26
19.0,42.2,25.4,clay,onion,160.0,116.2,40.0,No Fertilizer Needed
33.1,35.8,58.1,alluvial,soybean,111.9,90.1,40.0,No Fertilizer Needed
13.7,85.8,51.1,alluvial,pigeon peas,135.2,52.8,40.0,No Fertilizer Needed
26.5,26.5,56.6,alluvial,grapes,72.9,80.0,40.0,DAP
32.2,32.3,54.5,loamy,pigeon peas,87.5,55.0,40.0,No Fertilizer Needed
36.7,54.9,15.6,alluvial,pigeon peas,64.4,120.3,48.3,No Fertilizer Needed
30.7,48.8,27.1,clay,pigeon peas,163.2,154.3,40.0,No Fertilizer Needed
14.0,50.1,44.1,black,chickpea,91.7,63.5,40.0,No Fertilizer Needed
29.4,23.3,48.2,clay,groundnut,157.5,144.0,57.7,No Fertilizer Needed
10.7,85.5,26.3,clay,sweet potato,133.1,80.0,65.3,No Fertilizer Needed
35.7,32.5,16.4,black,sugarcane,150.0,152.4,60.0,Urea
22.8,62.3,21.3,clay,tomato,140.4,139.0,56.6,No Fertilizer Needed
25.9,63.9,14.3,black,tomato,153.3,100.0,51.6,No Fertilizer Needed
28.7,44.6,17.7,black,tomato,130.4,160.3,50.0,DAP
15.6,70.8,52.8,alluvial,tea,121.9,106.7,40.0,DAP
34.8,80.2,44.1,loamy,tea,123.9,80.0,40.0,10-26-26
31.0,33.3,36.1,sandy,chickpea,48.4,37.4,40.0,DAP
30.8,82.6,51.6,alluvial,pearl millet,121.7,62.4,30.0,No Fertilizer Needed
25.2,88.0,33.5,clay,onion,90.0,162.3,40.0,DAP
15.6,62.5,49.4,red,wheat,100.0,42.2,50.0,Urea
11.2,21.0,16.2,black,tomato,100.0,177.1,50.0,DAP
36.8,59.1,38.0,sandy,sweet potato,64.3,80.0,40.0,10-26-26
33.8,64.1,56.2,alluvial,pearl millet,119.8,65.2,33.8,No Fertilizer Needed
16.0,51.0,23.1,black,watermelon,80.0,193.2,54.2,Urea
38.6,84.4,35.4,sandy,sugarcane,150.0,60.0,60.0,Urea
26.8,66.9,47.0,loamy,sugarcane,150.0,109.3,60.0,Urea
15.4,87.1,30.3,sandy,beans,38.0,48.8,40.0,DAP
21.1,23.5,29.5,sandy,mango,60.0,53.5,30.0,DAP
35.7,28.0,12.8,clay,soybean,116.6,83.5,56.7,No Fertilizer Needed
24.6,42.1,52.8,clay,soybean,191.2,126.0,55.7,No Fertilizer Needed
10.4,66.2,21.0,sandy,mango,60.0,40.0,30.0,DAP
22.0,60.0,46.0,alluvial,banana,109.5,200.0,40.0,10-26-26
11.4,42.3,38.4,black,groundnut,132.9,152.1,52.6,No Fertilizer Needed
22.8,70.4,13.6,clay,grapes,139.4,91.0,62.3,No Fertilizer Needed
10.5,85.3,14.6,loamy,onion,106.9,60.0,40.0,10-26-26
26.4,45.0,19.2,black,mango,99.1,81.5,30.0,DAP
23.0,31.1,10.7,sandy,groundnut,49.0,40.0,40.0,10-26-26
14.5,25.1,20.1,clay,pigeon peas,95.9,154.4,53.2,No Fertilizer Needed
23.9,59.7,32.7,black,tea,120.0,127.1,53.3,Urea
22.8,82.5,21.6,sandy,maize,80.0,30.0,40.0,Urea
21.7,73.5,33.0,alluvial,chickpea,78.6,89.7,40.0,No Fertilizer Needed
29.5,49.4,21.9,black,tea,120.0,148.2,40.0,DAP
30.8,34.2,40.1,alluvial,coffee,106.9,69.8,40.0,DAP
30.2,75.0,41.8,red,rice,120.0,40.0,60.0,Urea
12.1,79.0,48.7,red,cotton,90.0,98.5,45.0,DAP
23.7,84.5,34.0,alluvial,coffee,114.8,79.9,40.0,DAP
21.9,41.6,43.3,black,sweet potato,94.7,140.3,40.0,No Fertilizer Needed
37.7,81.9,14.5,black,coffee,134.7,109.9,40.0,No Fertilizer Needed
35.7,22.3,30.3,loamy,wheat,100.0,70.3,50.0,Urea
32.2,88.3,38.3,red,wheat,100.0,61.3,50.0,Urea
27.0,45.1,38.5,alluvial,cotton,90.0,46.5,45.0,DAP
24.0,20.6,28.4,red,grapes,60.0,80.0,40.0,14-35-14
22.8,36.4,13.9,sandy,pigeon peas,35.1,44.6,40.0,DAP
32.9,62.8,27.4,red,sweet potato,60.0,80.0,40.0,10-26-26
36.2,85.9,24.6,loamy,mango,61.9,93.9,35.3,No Fertilizer Needed
13.6,59.9,40.2,red,banana,100.0,200.0,40.0,10-26-26
27.3,40.0,38.7,loamy,groundnut,66.3,40.0,40.0,10-26-26
31.0,32.0,21.2,alluvial,pigeon peas,103.3,53.5,40.0,No Fertilizer Needed
38.1,89.2,43.5,alluvial,pearl millet,97.5,89.0,41.8,No Fertilizer Needed
17.5,27.3,10.4,clay,groundnut,183.7,67.0,46.7,No Fertilizer Needed
35.8,73.3,33.9,clay,potato,120.0,100.0,60.0,Urea
31.3,48.9,26.8,alluvial,banana,123.5,200.0,40.0,10-26-26
10.3,41.1,38.3,sandy,wheat,100.0,40.0,50.0,DAP
27.0,77.6,17.1,sandy,tea,120.0,80.0,40.0,Urea
32.0,52.3,52.9,sandy,cotton,90.0,47.8,45.0,DAP
27.5,64.0,52.0,loamy,tomato,128.7,100.0,50.0,10-26-26
28.3,86.1,23.1,red,maize,80.0,49.0,40.0,DAP
21.6,25.9,21.1,black,mango,105.9,182.5,31.4,No Fertilizer Needed
15.7,48.5,56.6,sandy,banana,100.0,200.0,40.0,10-26-26
18.8,38.6,20.4,black,banana,100.0,200.0,40.0,10-26-26
25.1,68.5,50.0,black,coffee,100.0,175.2,48.3,Urea
33.7,89.2,42.6,red,wheat,100.0,69.9,50.0,DAP
32.6,87.1,17.6,black,groundnut,133.5,152.5,40.0,No Fertilizer Needed
36.7,24.5,23.2,black,pearl millet,153.3,176.6,30.0,No Fertilizer Needed
16.9,75.6,51.7,sandy,wheat,100.0,57.7,50.0,DAP
22.7,43.7,32.4,loamy,tea,120.0,104.2,40.2,Urea
16.0,56.4,17.7,sandy,potato,120.0,100.0,60.0,10-26-26
27.2,27.5,20.2,black,mango,60.0,89.6,30.0,DAP
23.2,71.4,16.1,black,onion,143.6,112.3,46.9,No Fertilizer Needed
35.7,29.9,33.9,black,rice,120.0,105.6,60.0,DAP
18.3,45.9,12.8,sandy,wheat,100.0,40.0,50.0,DAP
33.1,77.1,18.5,red,coffee,100.0,93.5,40.0,Urea
13.8,40.7,13.4,clay,sugarcane,194.2,135.9,60.0,No Fertilizer Needed
23.6,31.4,18.2,clay,rice,170.6,151.6,60.0,DAP
34.4,70.6,55.8,black,wheat,100.0,125.4,50.6,Urea
29.3,68.4,26.1,black,cotton,90.0,169.2,45.0,DAP
37.8,23.5,28.0,sandy,tea,120.0,80.0,40.0,Urea
24.1,30.4,35.3,alluvial,sugarcane,150.0,70.5,60.0,DAP
33.5,44.0,29.7,red,wheat,100.0,93.3,50.0,Urea
24.6,63.9,32.6,sandy,sugarcane,150.0,60.0,60.0,Urea
12.6,23.3,36.5,clay,sugarcane,193.4,130.9,60.0,DAP
34.2,72.0,12.5,black,sweet potato,145.2,80.0,54.1,No Fertilizer Needed
18.7,22.5,41.5,black,wheat,100.0,77.0,50.0,DAP
17.6,44.8,39.9,red,tea,120.0,80.0,40.0,Urea
15.3,83.4,57.3,sandy,cotton,90.0,46.1,45.0,DAP
10.6,80.0,17.5,sandy,potato,120.0,100.0,60.0,Urea
27.7,65.2,52.5,loamy,pigeon peas,59.3,90.2,40.0,DAP
16.1,40.3,25.1,sandy,sweet potato,60.5,80.0,40.0,10-26-26
25.3,60.6,26.5,black,sorghum,80.0,85.4,40.0,DAP
30.5,73.6,44.2,red,grapes,60.0,80.0,40.0,10-26-26
24.9,63.7,55.2,black,pigeon peas,90.7,91.2,41.3,No Fertilizer Needed
19.5,36.3,19.2,alluvial,tea,135.3,113.5,40.0,DAP
27.0,21.2,14.0,loamy,potato,120.0,100.0,60.0,10-26-26
10.8,45.8,46.3,sandy,tea,120.0,80.0,40.0,Urea
16.6,30.6,25.9,black,mango,128.5,117.3,43.8,No Fertilizer Needed
23.9,70.4,17.7,sandy,onion,90.0,60.0,40.0,Urea
11.3,46.4,26.8,sandy,pigeon peas,32.7,50.1,40.0,DAP
12.9,34.3,15.3,loamy,sweet potato,100.9,80.0,40.0,10-26-26
26.0,79.6,45.2,red,groundnut,42.1,40.0,40.0,10-26-26
38.5,32.1,13.8,clay,sugarcane,164.1,155.1,60.0,DAP
21.2,30.8,31.8,alluvial,cotton,90.0,78.1,45.0,DAP
32.9,27.7,26.3,clay,rice,138.1,87.3,60.0,DAP
35.1,67.2,12.1,sandy,banana,100.0,200.0,40.0,10-26-26
29.1,53.6,51.6,black,pearl millet,103.7,192.6,46.6,No Fertilizer Needed
18.5,80.9,47.4,black,beans,130.4,121.8,40.0,No Fertilizer Needed
18.9,32.6,40.5,sandy,sugarcane,150.0,60.0,60.0,Urea
15.5,41.4,13.2,sandy,maize,80.0,44.9,40.0,Urea
32.0,85.6,55.9,loamy,cotton,93.2,99.9,45.0,DAP
35.9,51.3,51.3,black,maize,91.7,194.9,40.4,No Fertilizer Needed
30.7,26.8,18.0,red,groundnut,78.6,68.6,40.0,DAP
36.3,49.6,11.0,sandy,wheat,100.0,40.0,50.0,DAP
38.1,72.4,37.0,loamy,rice,120.0,100.5,60.0,Urea
29.0,42.9,19.0,loamy,rice,120.0,52.6,60.0,Urea
26.6,31.3,30.9,loamy,rice,120.0,93.4,60.0,DAP
11.8,47.9,44.9,clay,tea,120.0,101.6,41.6,Urea
15.3,58.9,54.5,sandy,soybean,60.7,61.2,40.0,DAP
16.4,53.9,55.0,sandy,pigeon peas,24.7,30.0,40.0,DAP
37.4,72.5,48.4,red,beans,43.4,48.2,40.0,DAP
39.0,27.6,58.7,loamy,sweet potato,60.0,94.3,40.0,DAP
31.5,30.7,43.7,sandy,tomato,100.0,100.0,50.0,10-26-26
32.1,71.0,13.2,black,potato,120.0,166.2,60.0,DAP
38.6,53.8,29.3,black,rice,120.0,147.9,60.0,DAP
15.0,64.4,56.7,red,grapes,66.8,86.4,40.0,DAP
28.6,52.7,32.2,clay,soybean,118.3,109.1,41.7,No Fertilizer Needed
39.1,49.3,52.7,loamy,cotton,99.9,57.4,45.0,DAP
15.3,67.3,59.5,black,pigeon peas,135.3,115.8,40.0,No Fertilizer Needed
38.6,47.9,29.2,alluvial,grapes,62.2,93.7,45.1,No Fertilizer Needed
19.7,34.3,40.8,sandy,cotton,90.0,40.0,45.0,Urea
28.1,67.0,41.4,sandy,mango,60.0,40.0,30.0,Urea
35.8,21.6,23.4,red,sugarcane,150.0,60.0,60.0,Urea
11.9,50.7,40.9,loamy,coffee,100.0,76.5,40.0,DAP
19.2,67.6,22.7,black,tea,120.0,140.1,40.7,Urea
12.3,55.6,50.1,loamy,watermelon,114.2,60.0,40.0,10-26-26
18.7,52.1,57.2,sandy,chickpea,36.5,47.2,40.0,DAP
39.9,40.5,39.2,clay,sweet potato,66.8,80.0,40.0,10-26-26
29.9,56.0,29.7,sandy,tea,120.0,80.0,40.0,Urea
22.0,87.3,12.0,sandy,wheat,100.0,61.6,50.0,Urea
15.4,57.4,22.6,red,rice,120.0,40.0,60.0,Urea
26.7,81.2,50.2,red,sweet potato,60.0,86.5,40.0,DAP
28.6,71.6,23.1,sandy,sweet potato,60.0,80.0,40.0,10-26-26
10.4,84.8,32.4,sandy,onion,90.0,60.0,40.0,Urea
20.3,47.3,43.9,alluvial,wheat,100.0,112.1,50.0,Urea
16.1,83.8,57.5,alluvial,grapes,83.3,80.0,40.0,10-26-26
34.8,88.5,43.2,sandy,coffee,100.0,60.0,40.0,DAP
32.8,84.0,55.6,red,wheat,100.0,42.4,50.0,DAP
10.9,64.2,20.2,clay,beans,113.3,57.9,52.0,No Fertilizer Needed
19.1,87.8,16.6,loamy,groundnut,95.6,71.3,40.0,DAP
38.6,59.1,56.5,loamy,pigeon peas,115.7,57.6,40.0,No Fertilizer Needed
14.3,74.5,15.8,black,wheat,144.6,121.9,50.0,No Fertilizer Needed
19.5,49.8,18.9,sandy,pearl millet,63.3,48.4,30.0,DAP
16.5,64.5,43.0,sandy,mango,60.0,43.5,30.0,DAP
19.1,40.2,49.3,black,pearl millet,88.1,122.0,30.0,No Fertilizer Needed
35.4,77.2,36.7,clay,potato,120.0,100.0,60.0,10-26-26
20.0,44.3,15.1,loamy,sugarcane,150.0,79.7,60.0,Urea
17.5,28.9,19.2,alluvial,rice,120.0,125.6,60.0,Urea
37.7,64.8,41.7,sandy,pearl millet,60.0,55.8,30.0,DAP
26.4,37.2,27.3,alluvial,sweet potato,76.8,91.9,40.0,No Fertilizer Needed
27.5,41.4,44.1,sandy,potato,120.0,100.0,60.0,Urea
39.3,42.9,28.4,clay,watermelon,80.0,90.3,40.0,DAP
35.6,23.3,25.4,red,wheat,100.0,52.2,50.0,Urea
32.9,64.7,27.8,sandy,pearl millet,60.0,44.8,30.0,Urea
35.0,79.1,16.0,clay,banana,141.4,200.0,52.6,10-26-26
17.8,79.3,40.2,sandy,chickpea,22.6,44.0,40.0,DAP
15.9,57.1,31.1,sandy,rice,120.0,40.0,60.0,DAP
37.6,88.6,31.4,red,beans,34.0,67.6,40.0,DAP
12.0,75.6,34.0,red,potato,120.0,100.0,60.0,DAP
19.5,24.4,19.1,sandy,onion,90.0,60.0,40.0,Urea
37.8,71.0,34.1,sandy,pigeon peas,57.3,30.0,40.0,DAP
20.7,68.0,19.4,clay,coffee,100.7,62.4,40.0,DAP
32.3,85.3,39.6,black,pearl millet,90.7,196.2,52.5,No Fertilizer Needed
34.4,29.6,40.2,sandy,soybean,32.6,56.7,40.0,DAP
11.6,61.1,39.3,loamy,groundnut,44.6,40.0,40.0,DAP
20.2,36.0,10.8,red,tea,120.0,80.0,40.0,Urea
12.9,25.9,39.7,sandy,mango,60.0,40.0,30.0,DAP
21.7,71.5,35.7,loamy,beans,88.5,105.4,40.0,No Fertilizer Needed
31.7,60.8,31.9,red,pigeon peas,69.4,87.1,40.0,No Fertilizer Needed
29.1,60.0,47.7,loamy,pearl millet,60.0,43.3,30.0,Urea
15.4,25.0,47.3,clay,coffee,125.5,126.8,45.2,No Fertilizer Needed
35.2,77.4,25.0,alluvial,pigeon peas,98.2,123.7,40.0,No Fertilizer Needed
23.9,84.8,47.5,clay,chickpea,134.4,82.1,62.2,No Fertilizer Needed
33.7,75.6,20.3,clay,mango,130.0,111.3,60.3,No Fertilizer Needed
13.1,32.8,20.9,red,watermelon,80.0,60.0,40.0,Urea
13.4,25.7,22.3,red,onion,98.1,67.9,40.0,DAP
